id	occurrenceID	measurementType	measurementTypeID	measurementValue	measurementUnit	measurementUnitID
HAEDAT:US-04:US-03-031		toxicity		124ug STX/100g shellfish		
HAEDAT:US-04:US-05-032		toxicity		2116ug STX/100g shellfish		
HAEDAT:US-06:US-05-032		toxicity		2116ug STX/100g shellfish		
HAEDAT:US-04:US-06-022		toxicity		857ug STX/100g shellfish		
HAEDAT:US-04:US-08-023		toxicity		1306ug STX/100g shellfish		
HAEDAT:US-04:US-09-028		toxicity		172ug STX/100g shellfish		
HAEDAT:US-04:US-11-042		toxicity		606ug STX/100g shellfish		
HAEDAT:US-04:US-12-028		toxicity		168ug STX/100g shellfish		
HAEDAT:US-04:US-14-019		toxicity		253ug STX/100g shellfish		
HAEDAT:NO-12:NO-20-002		toxicity		292 µg STX/kg		
HAEDAT:NO-09:NO-20-005		toxicity		1155-1121 µg STX/kg		
HAEDAT:NO-08:NO-20-006		toxicity		342 µg STX/kg		
HAEDAT:NAM-01:NA-04-001		toxicity		118.7 - 182.2 ng/L		
HAEDAT:NO-12:NO-20-007		toxicity		270-1630 µg STX/kg		
HAEDAT:NO-08:NO-20-008		toxicity		553-1106 µg STX/kg		
HAEDAT:CA-17:CA-18-007		toxicity		45 ug/g DA		
HAEDAT:US-23:US-11-038		toxicity		4.28		
HAEDAT:CA-22:CA-18-008		toxicity		15 ug/100g OA		
HAEDAT:CA-03:CA-18-009		toxicity		1.8 ug/g DA		
HAEDAT:CA-05:CA-18-010		toxicity		1.1 ug/g DA		
HAEDAT:CA-06:CA-18-011		toxicity		1.0 ug/g DA		
HAEDAT:CA-23:CA-18-012		toxicity		4.7 ug/g DA		
HAEDAT:CA-35:CA-18-013		toxicity		> reg limit		
HAEDAT:CA-36:CA-18-015		toxicity		540 STXdiHCl eq/100g		
HAEDAT:CA-38:CA-18-016		toxicity		410 ug STXdiHCl eq/100g		
HAEDAT:CA-38:CA-18-017		toxicity		> reg limit		
HAEDAT:CA-39:CA-18-018		toxicity		120-220 ug STXdiHCl eq/100g		
HAEDAT:CA-40:CA-18-019		toxicity		1100 ug STXdiHCl equ/100g		
HAEDAT:CA-41:CA-18-020		toxicity		300 ug STXdiHCl		
HAEDAT:NO-06:NO-20-009		toxicity		1050-432 µg STX/kg		
HAEDAT:NO-07:NO-20-010		toxicity		593-267 µg STX/kg		
HAEDAT:NO-05:NO-20-011		toxicity		2732-625 µg STX/kg		
HAEDAT:ES-09:ES-08-003		toxicity		max 4000 &#61549;g/kg Ác. okadaico		
HAEDAT:ES-10:ES-08-003		toxicity		max 4000 &#61549;g/kg Ác. okadaico		
HAEDAT:ES-12:ES-08-004		toxicity		max 12440 &#61549;g eq STX 2HCl/kg		
HAEDAT:ES-13:ES-08-004		toxicity		max 12440 &#61549;g eq STX 2HCl/kg		
HAEDAT:ES-14:ES-08-004		toxicity		max 12440 &#61549;g eq STX 2HCl/kg		
HAEDAT:ES-09:ES-08-005		toxicity		max 5,2 mg  domoic acid/kg		
HAEDAT:ES-10:ES-08-005		toxicity		max 5,2 mg  domoic acid/kg		
HAEDAT:ES-11:ES-08-005		toxicity		max 5,2 mg  domoic acid/kg		
HAEDAT:GB-08:GB-06-011		toxicity		+ve MBA		
HAEDAT:GB-15:GB-07-017		toxicity		+ve MBA		
HAEDAT:GB-16:GB-07-017		toxicity		+ve MBA		
HAEDAT:GB-15:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-16:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-17:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-18:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-19:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-20:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-21:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-22:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:GB-23:GB-03-005		toxicity		DA > 20µg/100g		
HAEDAT:US-10:US-07-024		toxicity		2-7ug/g tissue goniodimum A		
HAEDAT:US-26:US-11-043		toxicity		Below detection to 58ng/g		
HAEDAT:US-26:US-12-029		toxicity		52.4 - 210.3ug/g		
HAEDAT:US-16:US-99-003		toxicity		33.4 MU brevetoxin		
HAEDAT:NO-07:NO-20-013		toxicity		7089-591 µg STX/kg		
HAEDAT:US-16:US-19-020		toxicity		88ppm ELISA, 50units/100g MBA		
HAEDAT:ZAF-01:ZAF-05-001		toxicity		no range given		
HAEDAT:NAM-01:NA-11-001		toxicity		~5.4 mg YTX equivalents/ kg shellfish tissue		
HAEDAT:NO-03:NO-20-015		toxicity		954 µg STX/kg		
HAEDAT:US-09:US-00-019		toxicity		60 ng/L brevetoxin		
HAEDAT:PT-02:PT-00-001		toxicity		Mouse bioassay		
HAEDAT:PT-11:PT-13-034		toxicity		2.4x10(4) micrograms STX equiv./Kg		
HAEDAT:GB-08:GB-11-016		toxicity		> 800 ug STX eq/Kg		
HAEDAT:GB-10:GB-11-017		toxicity		> 800 ug STX eq/kg		
HAEDAT:GB-08:GB-11-018		toxicity		>160 ug OAeq/kg		
HAEDAT:GB-04:GB-11-020		toxicity		+ve MBA		
HAEDAT:GB-15:GB-05-004		toxicity		+ve MBA		
HAEDAT:GB-20:GB-05-007		toxicity		> 80 ug STX ug/100g		
HAEDAT:GB-17:GB-11-004		toxicity		100 - 120 µg STX/100g		
HAEDAT:NO-09:NO-20-019		toxicity		10150 µg/kg		
HAEDAT:GB-19:GB-11-021		toxicity		>80 ug/100g		
HAEDAT:NO-06:NO-20-021		toxicity		356 µg/kg		
HAEDAT:PHL-11:PHL-21-047		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-21-046		toxicity		60 ug per 100g		
HAEDAT:PHL-5:PHL-21-044		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-21-045		toxicity		60 ug per 100g		
HAEDAT:GB-19:GB-19-005		toxicity		>800 ug STX eq/kg		
HAEDAT:GB-15:GB-19-003		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-16:GB-19-003		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-17:GB-19-003		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-18:GB-19-003		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-19:GB-19-003		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-21:GB-19-004		toxicity		> 160 ug OA eq/kg		
HAEDAT:GB-08:GB-19-002		toxicity		> 160 ug OA eq/kg		
HAEDAT:ES-01:ES-20-005		toxicity		83 - 173 µg OA/kg		
HAEDAT:GB-08:GB-19-001		toxicity		>800 ug STX eq/kg		
HAEDAT:ES-28:ES-04-051		toxicity		1.0 ppb (ng/g)		
HAEDAT:UY-03:UY-17-004		toxicity		lipophilic toxins		
HAEDAT:ES-01:ES-19-006		toxicity		72-675 µg OA/kg		
HAEDAT:ES-01:ES-19-002		toxicity		19.7 ± 2.3 mg DA/kg		
HAEDAT:ES-01:ES-19-007		toxicity		430 - 1200 µg STX eq./kg		
HAEDAT:ES-01:ES-20-003		toxicity		62 - >240 µg OA/kg		
HAEDAT:CA-22:CA-19-003		toxicity		33 ug/100g to 400 ug/100g		
HAEDAT:CA-21:CA-19-004		toxicity		64ug/g		
HAEDAT:CA-17:CA-19-005		toxicity		.08 to .17 ug/g		
HAEDAT:CA-22:CA-19-006		toxicity		83ug/100g		
HAEDAT:PHL-3:PHL-18-003		toxicity		60 ug per 100g		
HAEDAT:PHL-3:PHL-18-004		toxicity		60 ug per 100g		
HAEDAT:PHL-3:PHL-18-005		toxicity		60 ug per 100g		
HAEDAT:PHL-3:PHL-18-006		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-007		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-008		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-009		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-010		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-011		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-012		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-013		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-014		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-015		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-016		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-017		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-018		toxicity		60 ug per 100g		
HAEDAT:PHL-14:PHL-18-019		toxicity		60 ug per 100g		
HAEDAT:PHL-14:PHL-18-020		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-021		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-022		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-023		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-024		toxicity		60 ug per 100g		
HAEDAT:PHL-8:PHL-18-025		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-026		toxicity		60 ug per 100g		
HAEDAT:PHL-14:PHL-18-027		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-028		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-029		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-030		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-031		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-032		toxicity		60 ug per 100g		
HAEDAT:PHL-14:PHL-18-033		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-034		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-035		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-036		toxicity		60 ug per 100g		
HAEDAT:PHL-8:PHL-18-037		toxicity		60 ug per 100g		
HAEDAT:PHL-13:PHL-18-038		toxicity		60 ug per 100g		
HAEDAT:PHL-14:PHL-18-039		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-040		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-041		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-042		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-043		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-044		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-045		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-046		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-047		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-048		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-049		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-050		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-051		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-052		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-053		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-054		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-055		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-056		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-057		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-058		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-059		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-060		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-061		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-062		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-063		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-064		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-065		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-066		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-067		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-068		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-069		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-070		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-071		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-072		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-073		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-074		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-075		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-076		toxicity		60 ug per 100g		
HAEDAT:PHL-4:PHL-18-077		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-078		toxicity		60 ug per 100g		
HAEDAT:PHL-10:PHL-18-079		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-080		toxicity		60 ug per 100g		
HAEDAT:PHL-15:PHL-18-081		toxicity		60 ug per 100g		
HAEDAT:PHL-19:PHL-18-082		toxicity		60 ug per 100g		
HAEDAT:AU-08:AU-19-001		toxicity		11 times regulatory level		
HAEDAT:AU-01:AU-18-002		toxicity		up to 17 mg/kg STX diHCl eq		
HAEDAT:PHL-4:PHL-18-083		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-084		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-085		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-086		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-18-087		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-088		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-089		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-18-090		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-091		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-092		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-093		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-094		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-095		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-096		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-097		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-098		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-099		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-100		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-101		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-102		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-103		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-104		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-105		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-106		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-107		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-108		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-109		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-110		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-111		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-112		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-113		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-114		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-115		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-116		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-117		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-118		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-119		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-120		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-121		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-122		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-123		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-124		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-125		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-126		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-127		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-128		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-129		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-130		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-131		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-132		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-133		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-134		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-135		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-136		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-138		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-139		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-140		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-141		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-142		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-143		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-144		toxicity		60ug per 100g		
HAEDAT:PHL-8:PHL-18-145		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-146		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-18-147		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-18-148		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-18-149		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-18-150		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-18-151		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-152		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-18-153		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-18-154		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-18-155		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-001		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-002		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-003		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-004		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-005		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-007		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-008		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-009		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-19-010		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-011		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-013		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-014		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-015		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-016		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-017		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-018		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-19-019		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-020		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-021		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-022		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-023		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-024		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-025		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-026		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-027		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-028		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-029		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-030		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-031		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-032		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-033		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-034		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-035		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-036		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-037		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-038		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-039		toxicity		60ug per 100g		
HAEDAT:PHL-21:PHL-19-041		toxicity		60ug per 100g		
HAEDAT:PHL-20:PHL-19-042		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-043		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-044		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-045		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-046		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-047		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-048		toxicity		60ug per 100g		
HAEDAT:PHL-20:PHL-19-049		toxicity		60ug per 100g		
HAEDAT:PHL-20:PHL-19-050		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-051		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-053		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-054		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-055		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-056		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-057		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-058		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-059		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-060		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-061		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-062		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-063		toxicity		60ug per 100g		
HAEDAT:PHL-20:PHL-19-064		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-065		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-066		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-067		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-068		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-069		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-070		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-071		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-19-072		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-073		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-075		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-076		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-077		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-078		toxicity		60ug per 100g		
HAEDAT:PHL-14:PHL-19-079		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-080		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-081		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-082		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-083		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-084		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-085		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-086		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-087		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-088		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-089		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-090		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-091		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-092		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-093		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-094		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-095		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-096		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-097		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-098		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-099		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-100		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-101		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-102		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-103		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-104		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-105		toxicity		60ug per 100g		
HAEDAT:PHL-15:PHL-19-106		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-107		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-108		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-109		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-110		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-111		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-112		toxicity		60ug per 100g		
HAEDAT:PHL-1:PHL-19-113		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-114		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-115		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-116		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-117		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-118		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-119		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-120		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-121		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-122		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-124		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-125		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-126		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-127		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-128		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-129		toxicity		60ug per 100g		
HAEDAT:PHL-1:PHL-19-130		toxicity		60ug per 100g		
HAEDAT:PHL-1:PHL-19-131		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-132		toxicity		60ug per 100g		
HAEDAT:PHL-3:PHL-19-133		toxicity		60ug per 100g		
HAEDAT:PHL-4:PHL-19-134		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-135		toxicity		60ug per 100g		
HAEDAT:PHL-10:PHL-19-136		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-137		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-138		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-139		toxicity		60ug per 100g		
HAEDAT:PHL-13:PHL-19-140		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-141		toxicity		60ug per 100g		
HAEDAT:PHL-19:PHL-19-142		toxicity		60ug per 100g		
