id	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	occurrenceRemarks	organismQuantity	organismQuantityType	occurrenceStatus	eventID	scientificNameID	scientificName
HAEDAT:PHL-19:PHL-20-304	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-20-304:causative:13795				present	HAEDAT:PHL-19:PHL-20-304		Pyrodinium bahamense
HAEDAT:PHL-18:PHL-20-305	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-18:PHL-20-305:causative:13796				present	HAEDAT:PHL-18:PHL-20-305		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-306	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-306:causative:13797				present	HAEDAT:PHL-15:PHL-20-306		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-307	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-307:causative:13798				present	HAEDAT:PHL-15:PHL-20-307		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-308	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-308:causative:13799				present	HAEDAT:PHL-15:PHL-20-308		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-309	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-309:causative:13800				present	HAEDAT:PHL-15:PHL-20-309		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-310	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-310:causative:13801				present	HAEDAT:PHL-15:PHL-20-310		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-311	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-311:causative:13802				present	HAEDAT:PHL-13:PHL-20-311		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-20-312	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-20-312:causative:13803				present	HAEDAT:PHL-14:PHL-20-312		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-313	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-313:causative:13804				present	HAEDAT:PHL-15:PHL-20-313		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-314	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-314:causative:13805				present	HAEDAT:PHL-13:PHL-20-314		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-315	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-315:causative:13806				present	HAEDAT:PHL-13:PHL-20-315		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-316	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-316:causative:13807				present	HAEDAT:PHL-13:PHL-20-316		Pyrodinium bahamense
HAEDAT:PHL-11:PHL-20-317	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-11:PHL-20-317:causative:13808				present	HAEDAT:PHL-11:PHL-20-317		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-20-318	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-20-318:causative:13809				present	HAEDAT:PHL-10:PHL-20-318		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-20-319	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-20-319:causative:13810				present	HAEDAT:PHL-10:PHL-20-319		Pyrodinium bahamense
HAEDAT:PHL-8:PHL-20-320	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-8:PHL-20-320:causative:13811				present	HAEDAT:PHL-8:PHL-20-320		Pyrodinium bahamense
HAEDAT:PHL-5:PHL-20-321	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-5:PHL-20-321:causative:13812				present	HAEDAT:PHL-5:PHL-20-321		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-20-322	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-20-322:causative:13813				present	HAEDAT:PHL-4:PHL-20-322		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-20-323	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-20-323:causative:13814				present	HAEDAT:PHL-4:PHL-20-323		Pyrodinium bahamense
HAEDAT:PHL-3:PHL-20-324	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-3:PHL-20-324:causative:13815				present	HAEDAT:PHL-3:PHL-20-324		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-20-325	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-20-325:causative:13816				present	HAEDAT:PHL-4:PHL-20-325		Pyrodinium bahamense
HAEDAT:PHL-3:PHL-20-326	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-3:PHL-20-326:causative:13817				present	HAEDAT:PHL-3:PHL-20-326		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-20-327	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-20-327:causative:13818				present	HAEDAT:PHL-4:PHL-20-327		Pyrodinium bahamense
HAEDAT:PHL-5:PHL-20-328	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-5:PHL-20-328:causative:13819				present	HAEDAT:PHL-5:PHL-20-328		Pyrodinium bahamense
HAEDAT:PHL-8:PHL-20-329	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-8:PHL-20-329:causative:13820				present	HAEDAT:PHL-8:PHL-20-329		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-20-330	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-20-330:causative:13821				present	HAEDAT:PHL-10:PHL-20-330		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-20-331	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-20-331:causative:13822				present	HAEDAT:PHL-10:PHL-20-331		Pyrodinium bahamense
HAEDAT:PHL-11:PHL-20-332	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-11:PHL-20-332:causative:13823				present	HAEDAT:PHL-11:PHL-20-332		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-333	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-333:causative:13824				present	HAEDAT:PHL-13:PHL-20-333		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-334	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-334:causative:13825				present	HAEDAT:PHL-15:PHL-20-334		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-20-335	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-20-335:causative:13826				present	HAEDAT:PHL-15:PHL-20-335		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-20-336	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-20-336:causative:13827				present	HAEDAT:PHL-13:PHL-20-336		Pyrodinium bahamense
HAEDAT:PHL-18:PHL-20-337	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-18:PHL-20-337:causative:13828				present	HAEDAT:PHL-18:PHL-20-337		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-20-338	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-20-338:causative:13829				present	HAEDAT:PHL-19:PHL-20-338		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-20-339	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-20-339:causative:13830				present	HAEDAT:PHL-19:PHL-20-339		Pyrodinium bahamense
HAEDAT:PHL-20:PHL-20-340	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-20:PHL-20-340:causative:13831				present	HAEDAT:PHL-20:PHL-20-340		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-20-341	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-20-341:causative:13832				present	HAEDAT:PHL-14:PHL-20-341		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-20-342	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-20-342:causative:13833				present	HAEDAT:PHL-14:PHL-20-342		Pyrodinium bahamense
HAEDAT:PHL-3:PHL-96-023	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-3:PHL-96-023:causative:13834				present	HAEDAT:PHL-3:PHL-96-023		Gymnodinium catenatum
HAEDAT:PHL-4:PHL-21-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-001:causative:13835				present	HAEDAT:PHL-4:PHL-21-001		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-002:causative:13836				present	HAEDAT:PHL-4:PHL-21-002		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-003:causative:13837				present	HAEDAT:PHL-4:PHL-21-003		Pyrodinium bahamense
HAEDAT:PHL-5:PHL-21-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-5:PHL-21-004:causative:13838				present	HAEDAT:PHL-5:PHL-21-004		Pyrodinium bahamense
HAEDAT:PHL-8:PHL-21-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-8:PHL-21-005:causative:13839				present	HAEDAT:PHL-8:PHL-21-005		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-006:causative:13840				present	HAEDAT:PHL-10:PHL-21-006		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-007:causative:13841				present	HAEDAT:PHL-10:PHL-21-007		Pyrodinium bahamense
HAEDAT:PHL-11:PHL-21-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-11:PHL-21-008:causative:13842				present	HAEDAT:PHL-11:PHL-21-008		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-009:causative:13843				present	HAEDAT:PHL-15:PHL-21-009		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-010:causative:13844				present	HAEDAT:PHL-13:PHL-21-010		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-011:causative:13845				present	HAEDAT:PHL-13:PHL-21-011		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-21-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-21-012:causative:13846				present	HAEDAT:PHL-14:PHL-21-012		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-013:causative:13847				present	HAEDAT:PHL-15:PHL-21-013		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-014	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-014:causative:13848				present	HAEDAT:PHL-15:PHL-21-014		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-015:causative:13849				present	HAEDAT:PHL-15:PHL-21-015		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-016:causative:13850				present	HAEDAT:PHL-13:PHL-21-016		Pyrodinium bahamense
HAEDAT:PHL-18:PHL-21-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-18:PHL-21-017:causative:13851				present	HAEDAT:PHL-18:PHL-21-017		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-018:causative:13852				present	HAEDAT:PHL-19:PHL-21-018		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-019:causative:13853				present	HAEDAT:PHL-19:PHL-21-019		Pyrodinium bahamense
HAEDAT:PHL-20:PHL-21-020	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-20:PHL-21-020:causative:13854				present	HAEDAT:PHL-20:PHL-21-020		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-21-021	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-21-021:causative:13855				present	HAEDAT:PHL-14:PHL-21-021		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-21-022	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-21-022:causative:13856				present	HAEDAT:PHL-14:PHL-21-022		Pyrodinium bahamense
HAEDAT:PHL-20:PHL-21-023	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-20:PHL-21-023:causative:13857				present	HAEDAT:PHL-20:PHL-21-023		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-024	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-024:causative:13858				present	HAEDAT:PHL-19:PHL-21-024		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-025:causative:13859				present	HAEDAT:PHL-19:PHL-21-025		Pyrodinium bahamense
HAEDAT:PHL-18:PHL-21-026	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-18:PHL-21-026:causative:13860				present	HAEDAT:PHL-18:PHL-21-026		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-027	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-027:causative:13861				present	HAEDAT:PHL-15:PHL-21-027		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-028	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-028:causative:13862				present	HAEDAT:PHL-13:PHL-21-028		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-029	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-029:causative:13863				present	HAEDAT:PHL-15:PHL-21-029		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-030	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-030:causative:13864				present	HAEDAT:PHL-15:PHL-21-030		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-031	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-031:causative:13865				present	HAEDAT:PHL-15:PHL-21-031		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-21-032	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-21-032:causative:13866				present	HAEDAT:PHL-14:PHL-21-032		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-033	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-033:causative:13867				present	HAEDAT:PHL-13:PHL-21-033		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-034	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-034:causative:13868				present	HAEDAT:PHL-13:PHL-21-034		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-035	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-035:causative:13869				present	HAEDAT:PHL-15:PHL-21-035		Pyrodinium bahamense
HAEDAT:PHL-11:PHL-21-036	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-11:PHL-21-036:causative:13870				present	HAEDAT:PHL-11:PHL-21-036		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-037	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-037:causative:13871				present	HAEDAT:PHL-10:PHL-21-037		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-038	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-038:causative:13872				present	HAEDAT:PHL-10:PHL-21-038		Pyrodinium bahamense
HAEDAT:PHL-5:PHL-21-039	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-5:PHL-21-039:causative:13873				present	HAEDAT:PHL-5:PHL-21-039		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-040	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-040:causative:13874				present	HAEDAT:PHL-4:PHL-21-040		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-041	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-041:causative:13875				present	HAEDAT:PHL-4:PHL-21-041		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-042	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-042:causative:13876				present	HAEDAT:PHL-4:PHL-21-042		Pyrodinium bahamense
HAEDAT:PHL-20:PHL-21-062	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-20:PHL-21-062:causative:13911				present	HAEDAT:PHL-20:PHL-21-062		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-063	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-063:causative:13910				present	HAEDAT:PHL-19:PHL-21-063		Pyrodinium bahamense
HAEDAT:PHL-19:PHL-21-064	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-19:PHL-21-064:causative:13912				present	HAEDAT:PHL-19:PHL-21-064		Pyrodinium bahamense
HAEDAT:PHL-18:PHL-21-065	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-18:PHL-21-065:causative:13908				present	HAEDAT:PHL-18:PHL-21-065		Pyrodinium bahamense
HAEDAT:PHL-17:PHL-21-066	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-17:PHL-21-066:causative:13913				present	HAEDAT:PHL-17:PHL-21-066		Pyrodinium bahamense
HAEDAT:PHL-16:PHL-21-067	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-16:PHL-21-067:causative:13914				present	HAEDAT:PHL-16:PHL-21-067		Pyrodinium bahamense
HAEDAT:PHL-16:PHL-21-068	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-16:PHL-21-068:causative:13915				present	HAEDAT:PHL-16:PHL-21-068		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-069	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-069:causative:13916				present	HAEDAT:PHL-15:PHL-21-069		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-070	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-070:causative:13917				present	HAEDAT:PHL-15:PHL-21-070		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-071	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-071:causative:13918				present	HAEDAT:PHL-13:PHL-21-071		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-072	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-072:causative:13919				present	HAEDAT:PHL-15:PHL-21-072		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-073	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-073:causative:13920				present	HAEDAT:PHL-15:PHL-21-073		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-074	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-074:causative:13921				present	HAEDAT:PHL-15:PHL-21-074		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-075	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-075:causative:13922				present	HAEDAT:PHL-15:PHL-21-075		Pyrodinium bahamense
HAEDAT:PHL-14:PHL-21-076	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-14:PHL-21-076:causative:13923				present	HAEDAT:PHL-14:PHL-21-076		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-077	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-077:causative:13924				present	HAEDAT:PHL-13:PHL-21-077		Pyrodinium bahamense
HAEDAT:PHL-13:PHL-21-078	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-13:PHL-21-078:causative:13925				present	HAEDAT:PHL-13:PHL-21-078		Pyrodinium bahamense
HAEDAT:PHL-15:PHL-21-079	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-15:PHL-21-079:causative:13926				present	HAEDAT:PHL-15:PHL-21-079		Pyrodinium bahamense
HAEDAT:PHL-11:PHL-21-080	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-11:PHL-21-080:causative:13927				present	HAEDAT:PHL-11:PHL-21-080		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-081	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-081:causative:13928				present	HAEDAT:PHL-10:PHL-21-081		Pyrodinium bahamense
HAEDAT:PHL-10:PHL-21-082	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-10:PHL-21-082:causative:13929				present	HAEDAT:PHL-10:PHL-21-082		Pyrodinium bahamense
HAEDAT:PHL-5:PHL-21-083	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-5:PHL-21-083:causative:13930				present	HAEDAT:PHL-5:PHL-21-083		Pyrodinium bahamense
HAEDAT:PHL-4:PHL-21-084	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PHL-4:PHL-21-084:causative:13931				present	HAEDAT:PHL-4:PHL-21-084		Pyrodinium bahamense
HAEDAT:ES-22:ES-20-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-22:ES-20-006:causative:14148	2x106 cells/L	1.9 x106 cells/L	cells per litre	present	HAEDAT:ES-22:ES-20-006		Alexandrium minutum Halim 1960
HAEDAT:ES-02:ES-20-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-02:ES-20-007:causative:13936				present	HAEDAT:ES-02:ES-20-007		Dinophysis spp.
HAEDAT:ES-03:ES-20-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-03:ES-20-008:causative:13937				present	HAEDAT:ES-03:ES-20-008		Dinophysis spp.
HAEDAT:ES-04:ES-20-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-04:ES-20-009:causative:13938				present	HAEDAT:ES-04:ES-20-009		Dinophysis spp.
HAEDAT:ES-04:ES-19-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-04:ES-19-008:causative:13940				present	HAEDAT:ES-04:ES-19-008		Dinophysis spp.
HAEDAT:ES-05:ES-19-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-05:ES-19-009:causative:13941				present	HAEDAT:ES-05:ES-19-009		Dinophysis spp.
HAEDAT:ES-05:ES-19-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-05:ES-19-010:causative:13942				present	HAEDAT:ES-05:ES-19-010		Dinophysis spp.
HAEDAT:ES-06:ES-19-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-06:ES-19-011:causative:13943				present	HAEDAT:ES-06:ES-19-011		Dinophysis spp.
HAEDAT:ES-07:ES-19-012	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-07:ES-19-012:causative:13944				present	HAEDAT:ES-07:ES-19-012		Dinophysis spp.
HAEDAT:ES-07:ES-19-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-07:ES-19-013:causative:13945				present	HAEDAT:ES-07:ES-19-013		Dinophysis spp.
HAEDAT:ES-07:ES-19-014	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-07:ES-19-014:causative:13946				present	HAEDAT:ES-07:ES-19-014		Dinophysis spp.
HAEDAT:ES-08:ES-19-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-015:causative:13948				present	HAEDAT:ES-08:ES-19-015		Dinophysis spp.
HAEDAT:ES-08:ES-19-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-016:causative:13951				present	HAEDAT:ES-08:ES-19-016		Dinophysis spp.
HAEDAT:ES-08:ES-19-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-017:causative:13950				present	HAEDAT:ES-08:ES-19-017		Dinophysis spp.
HAEDAT:ES-08:ES-19-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-018:causative:13955				present	HAEDAT:ES-08:ES-19-018		Dinophysis spp.
HAEDAT:ES-02:ES-20-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-02:ES-20-010:causative:13954				present	HAEDAT:ES-02:ES-20-010		Dinophysis spp.
HAEDAT:ES-08:ES-19-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-019:causative:13956				present	HAEDAT:ES-08:ES-19-019		Dinophysis spp.
HAEDAT:ES-08:ES-19-020	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-08:ES-19-020:causative:13958				present	HAEDAT:ES-08:ES-19-020		Dinophysis spp.
